track_id,name,artist,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRLAQDK128F146914D,Teenage Whore,Hole,grunge,Rock,1991,177226,0.104,0.77,5,-10.697,1,0.0438,0.000974,0.157,0.273,0.43,188.9,3
TREAFLO128F426AD41,Paint Pastel Princess,Silverchair,"rock, alternative, alternative_rock, 90s, grunge",Rock,1999,273600,0.188,0.669,8,-7.28,1,0.0349,0.0859,0.00195,0.0796,0.196,167.35,4
TRMFETD128E0793B93,No Attention,Soundgarden,grunge,Rock,1996,266906,0.255,0.961,2,-8.396,1,0.0863,0.000582,7.23e-06,0.385,0.396,100.989,4
TRQIGZU128F4214FD8,Come Bite The Apple,Mother Love Bone,"alternative_rock, grunge",Rock,1990,324866,0.408,0.798,9,-10.072,0,0.0368,0.0123,0.000151,0.13,0.203,91.355,4
TRCTPLE128E0792959,The Down Town,Days of the New,"rock, alternative_rock, grunge",Rock,1997,255226,0.593,0.823,11,-8.332,1,0.0291,0.041,2.77e-05,0.131,0.548,135.445,4
TRXVZRQ128F4214FE0,Gentle Groove,Mother Love Bone,"alternative_rock, grunge",Rock,1990,243640,0.517,0.343,1,-12.034,1,0.0272,0.0764,2.47e-05,0.057,0.237,135.621,4
TROMWEL128E0793B96,An Unkind,Soundgarden,grunge,Rock,1996,128266,0.283,0.963,11,-8.417,0,0.14,0.000752,0.334,0.434,0.264,139.814,4
TRZZYMU128E0792400,Flutter Girl,Chris Cornell,"rock, alternative, grunge",Rock,1999,265173,0.588,0.835,9,-5.497,1,0.0356,0.121,0.0,0.0837,0.396,113.019,4
TRNKMYG128E0788A89,Whir,The Smashing Pumpkins,"rock, alternative_rock, 90s, grunge",Rock,1994,250400,0.369,0.473,9,-15.018,1,0.0329,0.0731,0.212,0.0602,0.24,87.907,4
TRKTDLU128E0788A8B,Pissant,The Smashing Pumpkins,"rock, alternative, alternative_rock, 90s, grunge",Rock,1994,151000,0.226,0.842,8,-10.584,1,0.0517,1.53e-05,0.503,0.0855,0.633,184.756,4
TRCRDXW128F42A22DA,Wave Goodbye,Chris Cornell,"rock, alternative, grunge",Rock,1999,223160,0.503,0.66,4,-6.022,0,0.0292,0.3,0.0,0.159,0.311,76.485,4
TRBBJAJ128F425DA40,True Nature,Jane's Addiction,"rock, alternative_rock, grunge",Rock,2003,229573,0.421,0.973,7,-3.458,1,0.108,0.000689,9.03e-05,0.108,0.261,92.064,4
TRZLTVG128F42B0DD6,What The Hell Have I,Alice in Chains,grunge,Rock,2006,234200,0.203,0.818,8,-5.223,1,0.0376,0.00607,0.000207,0.17,0.644,200.54,4
TRNGANC128F4255F56,All Your Lies,Soundgarden,"alternative_rock, grunge",Rock,2010,232066,0.367,0.979,6,-5.06,0,0.11,0.16,0.971,0.372,0.373,86.94,4
TRRAVXC128F4271977,Steam Will Rise,Silverchair,"rock, alternative, alternative_rock, grunge",Rock,1999,317866,0.484,0.783,9,-8.83,0,0.0394,0.0212,0.252,0.0954,0.409,165.589,4
TROMAPV12903CC5054,Pensacola,Deerhunter,"rock, indie_rock, grunge",Rock,2013,240024,0.475,0.836,2,-5.348,1,0.0301,0.384,0.0132,0.101,0.813,102.298,4
TRKSRTI128F429F86A,Piss It All Away,Puddle of Mudd,"rock, alternative_rock, grunge",Rock,2001,338773,0.443,0.769,8,-7.149,1,0.0345,0.0601,0.023,0.141,0.671,174.741,4
TRVTUNR128F9329C31,No One Has,Mudhoney,grunge,Rock,1988,211746,0.0997,0.718,9,-13.312,1,0.059,0.122,0.028,0.107,0.302,185.388,4
TRVLGZE128EF3466D3,Back to Your Heart,Dinosaur Jr.,"rock, indie_rock, grunge",Rock,2007,270946,0.111,0.857,9,-4.791,0,0.0601,0.0038,0.765,0.153,0.267,77.615,4
TRKOMYY128F423EAEA,Hag,The Breeders,"rock, alternative, female_vocalists, 90s, grunge",Rock,1993,175720,0.419,0.417,11,-13.578,1,0.029,0.199,0.808,0.111,0.411,96.503,4
TRIWUOX128F429F869,Said,Puddle of Mudd,"rock, alternative_rock, grunge",Rock,2001,248200,0.444,0.933,10,-5.347,0,0.0994,0.00442,0.0,0.132,0.321,118.718,4
TRRLNLO128F9310CD4,Million Dollar Question,Radiohead,"alternative, grunge, britpop",Rock,1993,198200,0.14,0.869,2,-11.682,1,0.12,0.000619,0.0501,0.0394,0.315,166.534,4
TRVGOWG128E0792907,Whatever You Became,Cold,"rock, alternative, alternative_rock, hard_rock, grunge",Rock,2003,225226,0.469,0.872,1,-5.668,1,0.0425,0.000712,6.41e-06,0.174,0.298,142.967,4
TRVUKCZ128F4262C2B,Dickeye,Jerry Cantrell,"rock, grunge",Rock,1998,305026,0.518,0.906,10,-7.538,0,0.0459,0.00549,0.116,0.861,0.826,125.204,1
TRXHCUK128F427262D,Poison Eye,Chris Cornell,"rock, grunge",Rock,2007,237173,0.584,0.886,2,-3.05,1,0.0588,0.0423,0.0,0.354,0.516,126.982,4
TRZFOEU128F425B0FF,Rain Wizard,Black Stone Cherry,"rock, hard_rock, grunge",Rock,2006,204760,0.245,0.805,6,-3.778,0,0.045,0.000287,0.000225,0.275,0.648,171.272,3
TRHILIF128F427738C,Sworn And Broken,Screaming Trees,grunge,Rock,1990,214600,0.354,0.796,11,-6.661,0,0.041,0.0121,0.000107,0.0943,0.492,168.357,4
TRBMDFZ128F932F1DA,Your Weather,Dinosaur Jr.,"rock, indie, alternative_rock, indie_rock, grunge",Rock,2009,186186,0.201,0.99,7,-4.459,1,0.0853,0.00605,0.643,0.327,0.137,139.32,4
TRJPKCL12903CBE228,Adhesive,Stone Temple Pilots,"rock, alternative, alternative_rock, 90s, grunge",Rock,1996,334400,0.353,0.675,9,-9.058,1,0.037,0.00785,9.25e-05,0.0567,0.307,130.483,4
TRTJTHP128F9300200,"Oh, Me",Meat Puppets,"rock, alternative_rock, grunge",Rock,1984,182000,0.578,0.313,7,-12.462,0,0.0404,0.155,0.152,0.107,0.357,131.36,4
TRPDADB128F427263F,Scar On The Sky,Chris Cornell,"rock, alternative, singer_songwriter, grunge",Rock,2007,220266,0.552,0.634,0,-5.183,1,0.0294,0.11,0.0,0.143,0.404,139.925,4
TRNMQEY128E07937A9,Big Dumb Sex,Soundgarden,grunge,Rock,2010,251306,0.275,0.956,6,-4.776,0,0.0825,0.00202,0.0629,0.263,0.424,175.783,4
TRLOPDY128E0788924,Set The Ray To Jerry,The Smashing Pumpkins,"rock, alternative, alternative_rock, 90s, grunge",Rock,2005,250666,0.518,0.566,8,-11.72,1,0.0365,0.027,0.861,0.1,0.126,94.864,4
TRSHHYM128F4277387,Halo Of Ashes,Screaming Trees,"alternative_rock, grunge",Rock,1991,244826,0.405,0.884,2,-6.148,1,0.0822,8.06e-06,0.0692,0.192,0.287,131.786,4
TRUKFFN128E078375A,Dance With You,Live,"rock, alternative, alternative_rock, 90s, grunge",Rock,1999,277266,0.45,0.418,1,-9.045,1,0.027,0.123,0.000383,0.11,0.0394,136.291,4
TRRXEAM128EF345499,This Is All I Came to Do,Dinosaur Jr.,"rock, alternative, alternative_rock, grunge",Rock,2007,321840,0.327,0.972,5,-3.92,1,0.112,0.0202,0.115,0.0966,0.332,136.051,4
TRIUVHG128E0792402,Follow My Way,Chris Cornell,"rock, alternative, singer_songwriter, grunge",Rock,1999,306960,0.545,0.898,9,-5.422,0,0.0622,0.00548,1.19e-06,0.163,0.242,130.516,4
TRORYZK128E078F42B,Pain Lies On The Riverside,Live,"rock, alternative, alternative_rock, 90s, grunge",Rock,2004,271280,0.453,0.896,8,-8.01,0,0.0481,0.00496,0.000144,0.0267,0.909,123.937,4
TRLCZQF12903CBBBA6,Psychoriflepowerhypnotised (Live),Skin Yard,grunge,Rock,2006,236733,0.409,0.557,9,-15.15,1,0.0708,0.181,0.539,0.223,0.53,97.756,4
TRGKFAV128F148A1AD,I Live For That Look,Dinosaur Jr.,"alternative, indie, alternative_rock, indie_rock, grunge",Rock,1991,116640,0.326,0.964,7,-5.055,1,0.0639,7.79e-05,0.0,0.218,0.386,146.03,4
TROXKWK128E0792407,Sweet Euphoria,Chris Cornell,"rock, alternative, alternative_rock, singer_songwriter, grunge, pop_rock",Rock,1999,187493,0.427,0.299,7,-9.466,1,0.0296,0.592,0.0,0.112,0.2,90.956,4
TRUNGCI128E07982B9,Bullet Proof Skin,Institute,"rock, alternative, alternative_rock, grunge",Rock,2005,265106,0.327,0.852,6,-4.798,1,0.0613,0.00295,0.0,0.12,0.222,180.075,4
TRRDUHI12903CC56EB,Hold Out Your Hand,Nickelback,"rock, alternative_rock, hard_rock, grunge",Jazz,1999,248000,0.553,0.848,2,-5.773,1,0.0556,0.000904,0.0563,0.111,0.419,103.186,4
TRDZPZP128F1454B4D,Wear Me Down,Blur,"indie, alternative_rock, grunge, britpop",Rock,1991,289333,0.362,0.752,5,-13.751,1,0.0352,0.00302,0.00049,0.117,0.266,94.875,4
TRYBGXE12903CCC605,Wash Away Those Years,Creed,"rock, hard_rock, grunge",Rock,1999,364400,0.328,0.56,7,-7.186,1,0.0303,0.000579,5.26e-05,0.109,0.0378,138.996,4
TRCSVKG128F42365CC,Not Leavin' Yet,Nickelback,"rock, hard_rock, grunge",Rock,1999,224746,0.499,0.897,6,-5.805,1,0.0575,0.000126,0.000453,0.103,0.707,107.705,4
TRVUMWR128F4272639,Killing Birds,Chris Cornell,"rock, alternative, grunge",Rock,2007,218560,0.622,0.797,7,-3.999,0,0.0319,0.0382,0.0,0.0941,0.487,127.947,4
TRIWPXJ128E079379F,Ugly Truth,Soundgarden,grunge,Rock,1989,326493,0.387,0.573,4,-11.834,0,0.0403,0.0102,0.0336,0.0528,0.465,129.98,3
TRMUNKH128F145876F,Tyler,Toadies,"rock, alternative, alternative_rock, 90s, grunge",Reggae,2018,240570,0.401,0.96,7,-6.665,1,0.0651,3.62e-06,0.299,0.972,0.268,99.36,4
TRIOUKZ128F149348A,Settling Down,Jerry Cantrell,"rock, grunge",Reggae,1998,372533,0.504,0.616,0,-8.188,1,0.0246,0.48,0.0364,0.0867,0.41,86.014,4
TRXTQCK128F4252922,Lightning Is My Girl,Auf Der Maur,"rock, alternative, female_vocalists, alternative_rock, grunge",Rock,2008,249080,0.415,0.814,2,-9.829,1,0.0658,0.286,0.0112,0.38,0.198,133.989,4
TRPJARH128F426E340,Findaway,Silverchair,"rock, alternative, grunge",Rock,1995,176160,0.227,0.977,5,-6.084,1,0.0776,6.61e-05,0.377,0.113,0.38,101.204,4
TRDZRAS128F932F1ED,There's No Here,Dinosaur Jr.,"rock, alternative_rock, indie_rock, 00s, grunge",Rock,2009,219040,0.206,0.991,11,-4.692,0,0.104,0.0631,0.0711,0.331,0.149,145.198,4
TRREYAT128E0792409,Pillow Of Your Bones,Chris Cornell,"rock, alternative, grunge",Rock,1999,269706,0.455,0.801,10,-5.658,0,0.0329,0.0765,0.0,0.118,0.374,159.067,4
TRHDJSM128F42636E1,Devil By His Side,Jerry Cantrell,"rock, grunge",Rock,1998,290773,0.441,0.811,8,-6.48,1,0.0371,0.0293,0.15,0.155,0.355,118.491,4
TRRINIY128F426A5F6,Learn To Hate,Silverchair,grunge,Rock,1997,258466,0.293,0.797,7,-6.588,1,0.0438,0.000383,5.99e-05,0.0863,0.359,153.334,4
TRLMBEJ128F426A5F2,No Association,Silverchair,"rock, alternative_rock, grunge",Rock,1997,230866,0.493,0.67,9,-7.467,1,0.0609,0.00485,0.0854,0.0623,0.699,143.827,4
TROEXAG128F4261FEF,Jesus Hands,Jerry Cantrell,"alternative, alternative_rock, grunge",Rock,1998,337626,0.304,0.772,8,-7.899,1,0.0318,0.00121,0.207,0.102,0.0612,101.045,4
TRROXYA128F4272640,Your Soul Today,Chris Cornell,"rock, alternative, alternative_rock, grunge",Rock,2007,205933,0.581,0.892,4,-4.134,1,0.0434,0.0339,0.0,0.288,0.662,129.885,4
TROQVLL128EF3454A1,I Got Lost,Dinosaur Jr.,"indie, alternative_rock, indie_rock, grunge",Rock,2007,277426,0.342,0.333,2,-12.041,1,0.0264,0.869,0.745,0.0954,0.186,96.859,3
TRUUXTU128F428FF7C,Why I'm Here,Oleander,"rock, alternative_rock, 90s, grunge",Rock,1999,238093,0.642,0.673,8,-7.154,0,0.0248,0.0114,0.00156,0.11,0.423,100.004,4
TREYJMR128F932F1F5,I Don't Wanna Go There,Dinosaur Jr.,"rock, alternative, alternative_rock, indie_rock, grunge",Rock,2009,523186,0.0909,0.969,9,-4.119,0,0.0975,0.0141,0.54,0.127,0.149,175.36,4
TRMHUMP128F92F6E43,Learn The Hard Way,Nickelback,"rock, alternative_rock, grunge",Rock,2003,174773,0.429,0.923,7,-5.517,1,0.0395,5.34e-05,0.272,0.08,0.689,175.892,4
TRLQWPJ128E079240A,Steel Rain,Chris Cornell,"rock, alternative, alternative_rock, singer_songwriter, grunge",Rock,1999,342000,0.448,0.748,9,-5.318,0,0.0296,0.115,0.00026,0.136,0.177,99.971,4
TRECVXL128F4272642,Finally Forever,Chris Cornell,"rock, grunge",Rock,2007,217000,0.607,0.558,0,-4.722,1,0.0279,0.254,0.0,0.282,0.531,127.997,4
TRSUUZX128EF3454A3,Lightning Bulb,Dinosaur Jr.,"rock, alternative_rock, grunge",Rock,2007,225586,0.197,0.954,4,-6.159,0,0.103,0.000262,0.656,0.19,0.228,142.211,4
TRQIVMA128F426A5F5,Pop Song For Us Rejects,Silverchair,"rock, grunge",Rock,1997,191400,0.518,0.81,7,-6.165,1,0.043,0.00188,0.0,0.148,0.704,120.432,4
TRXIFPD128E0792408,Disappearing One,Chris Cornell,"rock, alternative, grunge",Rock,1999,228266,0.441,0.776,1,-5.302,0,0.0618,0.0221,0.0031,0.289,0.263,130.0,4
TRYNWDC128EF3454A5,What If I Knew,Dinosaur Jr.,"rock, alternative, alternative_rock, grunge",Rock,2007,241826,0.243,0.905,7,-5.054,1,0.0759,0.0075,0.0902,0.0945,0.337,149.133,4
TREFSXP128E078F42D,The Beauty Of Gray,Live,"rock, alternative, grunge",Rock,2004,251066,0.696,0.587,10,-8.962,0,0.106,0.0706,0.0,0.237,0.648,128.848,4
TRKGVCF128F1456E5F,Anderson Mesa,Jimmy Eat World,"alternative, alternative_rock, emo, grunge, screamo",Rock,1996,316200,0.345,0.663,9,-6.594,1,0.0416,0.00282,0.0843,0.25,0.0748,122.255,4
TRCVIIL128F92C4930,Poppies,Marcy Playground,"rock, alternative, alternative_rock, grunge",Rock,1997,169733,0.359,0.804,4,-6.424,1,0.0494,0.0161,0.000876,0.0889,0.902,182.429,4
TRBHQHN128F148A1B3,Green Mind,Dinosaur Jr.,"indie, grunge, noise",Rock,1991,298586,0.397,0.938,1,-5.881,0,0.0533,4.44e-05,0.0,0.364,0.561,134.249,4
TRDESQN128E0781C65,Normal Like You,Everclear,"rock, alternative, alternative_rock, grunge",Rock,1997,193306,0.627,0.981,8,-5.72,1,0.0446,0.00422,0.00293,0.298,0.698,128.674,4
TRLSMPE128F931027E,On My Sleeve,Creed,"rock, alternative, alternative_rock, hard_rock, grunge",Rock,2009,254386,0.458,0.905,4,-3.808,1,0.0555,0.00201,0.0,0.11,0.201,144.041,4
TROUZGP128F14A2182,Soul One,Blind Melon,"rock, 90s, grunge",Rock,1996,195680,0.416,0.521,4,-7.922,0,0.027,0.425,1.54e-06,0.244,0.373,80.421,4
TRTKBCU128F932F1FC,Imagination Blind,Dinosaur Jr.,"rock, alternative, indie, alternative_rock, indie_rock, 00s, grunge",Rock,2009,201666,0.298,0.877,9,-5.629,1,0.047,0.0276,0.00413,0.222,0.465,97.021,4
TRDOHRF128F428EDE7,For Celebrations Past,Screaming Trees,grunge,Rock,1990,249093,0.279,0.969,2,-4.986,1,0.0793,3.24e-05,2.71e-06,0.142,0.451,125.688,4
TROPEIV128F428F5A8,Fatal,Pearl Jam,"rock, alternative, grunge",Rock,2003,217866,0.281,0.377,9,-9.827,0,0.0303,0.162,0.000818,0.0861,0.111,167.998,4
TRCKPSF128F148A1B1,Muck,Dinosaur Jr.,"indie, alternative_rock, indie_rock, 90s, grunge, guitar",Rock,1991,255786,0.526,0.841,8,-6.91,1,0.029,1.99e-05,0.00273,0.054,0.759,113.15,4
TRZQPCY128F4276CB4,Birth Ritual,Soundgarden,grunge,Rock,2010,365586,0.534,0.857,10,-7.75,1,0.0751,5.53e-05,0.000488,0.361,0.437,131.182,1
TRHEDOP128EF3685EF,665,Soundgarden,"alternative_rock, grunge",Rock,1988,97306,0.443,0.556,2,-15.643,1,0.0622,0.134,0.412,0.267,0.354,111.58,4
TRLIMJM12903CFFC51,Of Course,Jane's Addiction,"alternative_rock, grunge",Reggae,1990,422000,0.454,0.725,5,-8.157,1,0.045,0.153,0.00431,0.461,0.336,149.472,3
TRAOXKT128F931D181,Julie Paradise,Screaming Trees,grunge,Rock,1992,308173,0.17,0.891,4,-5.57,1,0.057,3.81e-05,0.0043,0.0665,0.115,79.064,4
TRWHBEU128EF3685F2,Mood for Trouble,Soundgarden,"alternative_rock, grunge",Rock,1988,265560,0.222,0.603,9,-12.261,0,0.0408,0.0046,0.376,0.0947,0.243,140.947,4
TRBWYBA12903CE2D52,The Whistling Song,Meat Puppets,"rock, alternative, grunge",Rock,1984,177333,0.435,0.518,10,-10.723,1,0.0432,0.00127,0.258,0.256,0.583,124.092,4
TRHAEUK128F426474A,Baptize Me,The Exies,"rock, alternative_rock, grunge",Rock,2004,217988,0.473,0.831,6,-4.645,1,0.0519,0.000261,5.73e-05,0.115,0.215,109.102,4
TRVYOHL12903CB7068,Nobody's Daughter,Hole,"rock, alternative, indie_rock, grunge",Rock,2010,319640,0.206,0.738,4,-5.697,0,0.0396,7.12e-06,0.00502,0.0902,0.197,173.25,4
TRFVGNU128F426A5FA,The Closing,Silverchair,"rock, alternative, alternative_rock, grunge",Rock,1997,205173,0.369,0.601,0,-7.069,1,0.0389,0.0212,4.1e-05,0.228,0.231,107.119,4
TRVDEDH128F4214FDF,Capricorn Sister,Mother Love Bone,"alternative, grunge",Rock,2016,259200,0.469,0.966,5,-4.051,0,0.0757,0.0108,1.44e-05,0.78,0.287,104.162,4
TRBSKCM128E07896EC,Not Everyone,Nine Black Alps,"rock, alternative, indie, indie_rock, grunge",Rock,2005,204573,0.467,0.979,1,-3.624,1,0.107,1.6e-05,0.000131,0.0916,0.251,141.083,4
TRRIQBH128F42637EC,Breaks My Back,Jerry Cantrell,grunge,Rock,1998,427400,0.302,0.682,6,-9.582,1,0.0373,0.00306,0.199,0.0877,0.3,110.897,4
TRXCYXN128F4272644,Silence The Voices,Chris Cornell,"rock, alternative, alternative_rock, singer_songwriter, grunge, pop_rock",Rock,2007,267333,0.429,0.581,2,-4.839,1,0.0297,0.211,0.0,0.0837,0.136,128.104,4
TRTTTKL128EF3685F1,667,Soundgarden,grunge,Rock,2017,55998,0.604,0.521,7,-14.032,1,0.0409,0.0119,0.232,0.093,0.164,112.288,4
TRDBFIY128E07937A6,I Awake,Soundgarden,grunge,Rock,1989,261200,0.568,0.621,4,-11.985,0,0.0367,0.3,0.133,0.105,0.221,124.59,3
TRKZEDL128E07937A4,Full On Kevin's Mom,Soundgarden,grunge,Rock,1989,217226,0.239,0.955,9,-9.274,1,0.0608,0.0167,0.0816,0.112,0.164,136.502,4
TRJZBLJ128F4233FD8,Faster Disco,Faith No More,"rock, alternative, alternative_rock, grunge",Rock,1987,256533,0.529,0.918,9,-8.88,1,0.0638,0.0337,0.483,0.141,0.333,116.986,4
TRHPPUC128F426A5F7,Petrol & Chlorine,Silverchair,"alternative_rock, grunge",Rock,1997,239000,0.629,0.513,0,-8.117,1,0.0238,0.199,1.9e-05,0.119,0.123,95.094,4
TRUHOOQ128E079251E,Send In The Clowns,Cold,"rock, alternative, alternative_rock, hard_rock, grunge, nu_metal",Rock,2000,253093,0.433,0.944,8,-4.96,1,0.0909,0.000175,0.00218,0.136,0.418,124.814,4
TRETHWS12903D08157,Diet Pill,L7,grunge,Rock,2016,235256,0.209,0.85,9,-5.579,1,0.0614,3.02e-06,0.0523,0.337,0.325,103.448,4
TRDXKNJ128E0789913,Get Your Guns,Nine Black Alps,"rock, indie, alternative_rock, indie_rock, british, grunge",Rock,2005,214666,0.325,0.994,7,-3.233,1,0.107,5.12e-06,0.000174,0.398,0.154,143.905,4
TRKCJLA128F42621ED,Gypsy Rose Lee,The Distillers,"female_vocalists, punk, punk_rock, grunge",Punk,2000,234306,0.267,0.942,2,-3.693,1,0.109,0.0369,2.18e-06,0.11,0.276,186.109,4
TRVFIEJ128F9329C3C,Mudride,Mudhoney,grunge,Rock,1988,344160,0.153,0.883,6,-6.965,1,0.0868,0.00212,0.000158,0.145,0.269,81.761,4
TRANSMQ128F428EE48,Make My Mind,Screaming Trees,"rock, alternative, grunge",Rock,1996,250293,0.504,0.903,7,-4.432,1,0.0408,0.000164,0.037,0.295,0.289,108.802,4
TRPSZWH12903CF053F,Outta Hand,Dinosaur Jr.,"alternative, alternative_rock, indie_rock, 90s, grunge",Rock,1994,300000,0.211,0.596,3,-10.866,1,0.0354,0.519,0.346,0.115,0.419,168.937,3
TRLUPKD128F4263009,Talking To The Walls,Finger Eleven,"rock, indie, alternative_rock, grunge",Rock,2007,222026,0.457,0.343,9,-10.203,1,0.0337,0.444,8.78e-06,0.106,0.292,151.271,4
TRCMDDY128F4263007,Window Song,Finger Eleven,"rock, hard_rock, grunge",Rock,2007,219093,0.406,0.666,3,-6.061,0,0.0272,0.619,0.00185,0.128,0.454,144.408,3
TRUJSHW128E0781B71,You Make Me Feel Like A Whore,Everclear,"rock, grunge",Rock,1995,166733,0.547,0.965,7,-4.899,1,0.0745,0.0325,1.51e-06,0.0937,0.553,99.619,4
TRFSIOJ128EF3685F3,Circle of Power,Soundgarden,grunge,Rock,2017,124537,0.321,0.976,9,-4.073,1,0.136,0.00301,8.58e-06,0.383,0.456,138.286,5
TRPGNLH128F1451DE6,Sunflowers,Everclear,"rock, alternative, alternative_rock, 90s, grunge",Rock,2006,229826,0.546,0.982,8,-4.955,1,0.0725,0.000286,0.000445,0.363,0.603,109.323,4
TRSHHGE128F4263C02,Rip Taylor Is God,Bloodhound Gang,"rock, alternative, 90s, grunge",Rock,1995,82600,0.718,0.17,9,-16.97,1,0.915,0.704,0.0,0.0804,0.536,111.02,5
TRVFHDJ128F42640F1,D-7,Wipers,"punk, punk_rock, grunge",Rock,1985,298373,0.225,0.742,5,-8.69,1,0.0728,0.301,0.298,0.41,0.306,189.126,4
TRAEEVD12903CC4D29,Saturday Saviour,Failure,"alternative, alternative_rock, grunge",Rock,1996,267666,0.562,0.58,6,-9.87,1,0.0401,0.0335,1.26e-05,0.213,0.142,120.784,4
TRDVZLD128F148A1BD,Drawerings,Dinosaur Jr.,"rock, pop, alternative_rock, indie_rock, grunge",Rock,1993,291240,0.328,0.857,7,-6.531,1,0.0746,0.000106,0.00027,0.326,0.308,138.383,4
TRRCEQD128F425DA4A,Suffer Some,Jane's Addiction,"rock, alternative_rock, grunge",Rock,2003,254560,0.568,0.944,7,-3.133,1,0.093,0.00213,2.51e-06,0.236,0.546,116.167,4
TRBADGD128F427D654,Scrap,L7,grunge,Jazz,1992,174800,0.645,0.887,11,-9.473,1,0.031,4.41e-05,0.851,0.361,0.869,122.229,4
TRPSBBO128F92F8FF8,Cherry Lips,Archie Bronson Outfit,"rock, indie, indie_rock, british, grunge, blues_rock",Rock,2006,257466,0.338,0.945,2,-3.875,1,0.0753,0.00219,0.746,0.157,0.311,102.895,4
TRJWWKQ128F14787E1,When I Was a Painter,The Breeders,"rock, indie, alternative_rock, indie_rock, grunge",Rock,1990,204240,0.576,0.434,7,-18.482,0,0.0316,0.00414,0.226,0.118,0.764,123.688,4
TRLMMXC128E0788922,The Boy,The Smashing Pumpkins,"rock, alternative, alternative_rock, grunge",Rock,2013,183240,0.661,0.694,6,-5.871,1,0.0307,0.0012,0.000825,0.127,0.635,131.158,4
TRJNYOP128F426A5F9,Nobody Came,Silverchair,"rock, alternative, grunge",Rock,1997,368733,0.278,0.81,9,-5.887,1,0.0435,0.00849,0.00717,0.154,0.106,93.949,4
TRNVYHC128EF3685F7,Head Injury,Soundgarden,grunge,Rock,1988,146293,0.532,0.839,9,-11.265,0,0.11,0.0304,0.0,0.207,0.336,116.868,4
TRJZRWV12903CF0545,Grab It,Dinosaur Jr.,"rock, alternative_rock, grunge",Rock,1994,212760,0.18,0.904,5,-7.372,1,0.0571,7.14e-05,2.72e-05,0.189,0.3,93.059,4
TRTFJCB128F4214FE2,Mr. Danny Boy,Mother Love Bone,grunge,Rock,2016,289906,0.553,0.858,2,-4.73,1,0.0331,0.00787,0.0133,0.244,0.307,103.073,4
TRZXIYC128E07921CB,Freak Of The World,Puddle of Mudd,"rock, alternative, alternative_rock, grunge",Rock,2003,216200,0.564,0.764,8,-3.238,1,0.0511,0.00446,0.0,0.134,0.584,128.015,4
TRNOVYA128EF3685F6,Nazi Driver,Soundgarden,grunge,Rock,1988,237906,0.334,0.648,4,-14.071,0,0.06,0.0246,0.0956,0.103,0.588,80.522,4
TRLQJJY128F9329C3E,Into The Drink,Mudhoney,grunge,Rock,2009,136160,0.272,0.836,11,-3.737,0,0.0428,2.71e-05,0.86,0.394,0.677,86.449,4
TRHYKZN128E07937A7,No Wrong No Right,Soundgarden,grunge,Rock,1989,287533,0.312,0.71,7,-10.628,0,0.0443,0.0325,7.18e-05,0.135,0.33,134.318,4
TRITKIJ128F4280055,Hard To Imagine,Pearl Jam,"rock, grunge",Rock,2003,274293,0.461,0.477,11,-7.512,0,0.0284,0.654,0.00182,0.112,0.089,124.322,4
TRADNHW128F14767E8,Kevin Is Gay,Giant Drag,"indie, indie_rock, 00s, grunge",Rock,2005,182226,0.382,0.788,4,-6.043,1,0.0698,8.5e-05,0.00127,0.472,0.165,131.88,4
TRNOXEJ128F4271E68,A Story About A Girl,Our Lady Peace,"rock, alternative, alternative_rock, grunge",Rock,2002,258573,0.448,0.946,11,-4.768,1,0.0829,6.61e-05,0.000247,0.13,0.653,159.366,4
TRKDYLG128EF3685F4,He Didn't,Soundgarden,"alternative_rock, grunge",Rock,1988,170800,0.437,0.698,4,-13.227,0,0.0601,0.00901,0.000283,0.381,0.606,140.062,3
TRRAEJH128E0781B75,Heartspark Dollarsign,Everclear,"rock, alternative, alternative_rock, 90s, grunge",Rock,1995,172173,0.356,0.988,7,-5.186,1,0.15,0.00148,0.00071,0.0965,0.36,138.263,4
TRFOHJI128E0792957,Face Of The Earth,Days of the New,"alternative, 90s, grunge",Rock,1997,316920,0.64,0.672,6,-8.585,1,0.0338,0.272,0.000292,0.219,0.205,120.424,1
TRYGJKK128F930AC9A,Hitchhiker,Neil Young,"rock, grunge",Metal,2017,277386,0.511,0.27,4,-15.678,0,0.031,0.476,0.000726,0.0863,0.455,133.945,4
TRBWZOO128F422677A,It's Shoved,Melvins,"rock, alternative, punk_rock, grunge",Rock,1991,155906,0.644,0.382,2,-17.735,1,0.0368,0.00075,0.735,0.105,0.956,129.692,4
TRKEXEC128F4263006,So-So Suicide,Finger Eleven,"rock, alternative, alternative_rock, grunge",Rock,2007,195973,0.561,0.953,9,-3.073,0,0.0483,0.00859,0.0,0.235,0.348,123.005,4
TRIZLKC128F1464CA3,"But Julian, I'm A Little Bit Older Than You",Courtney Love,"rock, alternative, female_vocalists, punk, grunge",Rock,2004,168053,0.408,0.974,9,-4.406,1,0.223,2.94e-05,0.00336,0.147,0.43,159.744,4
TRKHENP128F426300D,Gather & Give,Finger Eleven,"alternative_rock, grunge",Rock,2007,191200,0.488,0.858,4,-3.17,0,0.0324,0.233,0.0,0.0788,0.807,80.008,4
